          X           Y               RA              DEC         m_B       err_B         m_V       err_V         m_R       err_R 
   2090.720    2034.420      308.8608830       60.1364843      25.290       0.055      25.083       0.028      24.898       0.058 
   2234.900    4279.290      308.8474897       60.1126566      25.277       0.052      25.048       0.022      24.980       0.050 
   2331.830    3882.730      308.8524049       60.1164222      25.974       0.091      25.165       0.040      25.195       0.075 
   4619.340    4266.710      308.8972517       60.1041353      26.121       0.122      24.936       0.054      24.238       0.089 
   3710.740     877.690      308.9031235       60.1426103      25.517       0.052      25.199       0.026      24.883       0.047 
   1469.610    1575.260      308.8512871       60.1435030      25.269       0.044      25.085       0.024      24.971       0.049 
   2835.070    1517.020      308.8801862       60.1391545      26.355       0.101      25.765       0.045      25.215       0.067 
   2187.540    1597.700      308.8660946       60.1406666      27.353       0.194      25.930       0.055      25.269       0.067 
   2656.630    1013.670      308.8801485       60.1450269      25.865       0.070      25.349       0.029      24.861       0.047 
   3912.290    2592.710      308.8947690       60.1240781      25.224       0.060      25.080       0.032      25.170       0.062 
   3201.560    2191.510      308.8828919       60.1308230      25.749       0.079      25.283       0.032      25.026       0.059 
   1514.810    3219.270      308.8402209       60.1262714      27.767       0.256      26.529       0.068      25.448       0.079 
   3920.270    3244.290      308.8901683       60.1172862      25.232       0.060      25.081       0.026      24.924       0.049 
   1054.780    1403.220      308.8438921       60.1467927      26.916       0.150      25.676       0.048      24.972       0.070 
   1676.260    3977.290      308.8380528       60.1178164      26.254       0.132      25.293       0.052      24.409       0.052 
   4573.510    3592.420      308.9012299       60.1113002      25.499       0.063      25.047       0.024      24.773       0.044 
   2053.190    1179.290      308.8663527       60.1454974      26.894       0.183      25.864       0.048      25.039       0.053 
   1985.590    1981.440      308.8590782       60.1374155      26.467       0.124      25.446       0.031      24.815       0.053 
   1438.710    2698.710      308.8424354       60.1319516      26.818       0.158      25.524       0.034      24.890       0.049 
   4636.470    4822.910      308.8935411       60.0983002      25.152       0.038      24.983       0.028      24.860       0.057 
   2347.570    1672.870      308.8688818       60.1393058      26.041       0.085      25.266       0.026      24.884       0.050 
   4682.040    4203.750      308.8990180       60.1045610      26.553       0.152      24.962       0.056      24.481       0.079 
   1440.530     823.680      308.8561744       60.1514109      26.117       0.107      24.895       0.058      24.519       0.077 
   4537.100    3217.660      308.9032137       60.1153220      25.511       0.068      25.027       0.030      25.026       0.055 
   3652.660    2558.320      308.8896102       60.1253779      25.605       0.064      25.141       0.032      24.912       0.072 
   1422.140    1626.700      308.8499212       60.1431411      25.145       0.043      25.098       0.023      24.983       0.056 
   4609.300    3051.830      308.9059315       60.1167808      25.849       0.079      24.933       0.038      25.253       0.085 
   1916.920    2741.570      308.8520921       60.1297734      27.373       0.194      26.174       0.072      25.358       0.087 
   2434.600     960.300      308.8759088       60.1463867      26.606       0.096      25.574       0.032      24.784       0.042 
   4805.050    3299.830      308.9081940       60.1134956      25.703       0.077      25.103       0.025      24.632       0.039 
   2041.390     833.090      308.8686387       60.1491340      26.925       0.140      25.800       0.045      25.074       0.072 
   1733.390     712.710      308.8630948       60.1515009      26.844       0.140      25.915       0.066      25.120       0.084 
   2143.860    3533.450      308.8510383       60.1207297      25.480       0.063      25.171       0.041      24.994       0.064 
   2340.840    1909.210      308.8670133       60.1368768      25.247       0.052      25.136       0.028      25.123       0.076 
   4543.340    3216.510      308.9033521       60.1153113      25.498       0.080      25.073       0.029      24.871       0.049 
   1435.370     750.560      308.8566014       60.1521887      26.075       0.111      24.972       0.054      24.630       0.075 
    997.950    1600.360      308.8412665       60.1449519      25.351       0.045      25.057       0.039      24.881       0.072 
   2408.130    1025.590      308.8748791       60.1458051      27.805       0.264      27.805       0.164      26.627       0.177 
   3529.780    3975.870      308.8766839       60.1111101      26.427       0.099      25.244       0.039      24.379       0.044 
   1359.470     742.980      308.8550735       60.1525426      26.593       0.158      24.974       0.058      24.369       0.077 
   4607.480    4278.690      308.8969171       60.1040541      27.490       0.235      25.196       0.055      24.596       0.082 
   1662.530    1250.300      308.8576859       60.1461771      27.299       0.187      26.749       0.074      26.057       0.118 
   1738.090    1003.380      308.8610672       60.1484664      27.723       0.261      26.457       0.076      25.416       0.088 
   1900.300    2948.950      308.8502307       60.1276807      25.852       0.081      26.014       0.091      24.767       0.061 
   1139.810    4513.570      308.8229606       60.1141914      26.681       0.115      25.255       0.032      24.090       0.033 
   2196.060    1699.950      308.8655246       60.1395743      25.533       0.053      25.156       0.026      24.797       0.046 
    975.050    1306.600      308.8429350       60.1480848      25.546       0.052      24.964       0.031      24.602       0.060 
   2380.510     933.520      308.8749767       60.1468610      27.365       0.261      26.193       0.058      24.896       0.049 
   2098.500    4398.770      308.8437755       60.1119106      25.891       0.074      25.171       0.029      24.421       0.039 
   1353.790    3277.060      308.8364424       60.1262548      26.388       0.109      25.358       0.031      24.939       0.053 
   1819.480    1940.960      308.8559105       60.1384381      26.876       0.129      25.646       0.037      24.985       0.055 
   1698.550    1875.250      308.8538691       60.1395587      26.279       0.123      25.696       0.041      25.138       0.059 
   1215.120    1481.030      308.8466679       60.1454038      25.279       0.048      25.127       0.033      25.003       0.071 
