         id               ra              dec             flux      type           n               re              phi            ratio     notes 
       6411       53.0623235      -27.8512594        2.5037735    sersic       0.930        3.1240000       86.3480000        0.6082000   comment 
       6412       53.0979169      -27.8498931        0.7484327    sersic       0.325        1.1290000      -78.7980000        0.5253000   comment 
       6413       53.1468944      -27.8513305       19.6889624    sersic       2.880        2.4160000       32.6020000        0.8998000   comment 
       6414       53.1100783      -27.8504554        9.3320800    sersic       0.925        2.1860000       -8.0760000        0.6023000   comment 
       6415       53.0688818      -27.8505186       22.3402631     point       0.200        0.1640000      -52.4420000        0.6369000   comment 
       6416       53.0660351      -27.8498380        0.3186276    sersic       1.140        3.4730000       81.8960000        0.7186000   comment 
       6418       53.0677128      -27.8500455        1.6330972    sersic       3.329        4.5610000      -60.5670000        0.2655000   comment 
       6420       53.1148252      -27.8498928        1.3050747    sersic       4.136        7.9970000      -51.5830000        0.2825000   comment 
       6421       53.0696522      -27.8497892        0.3778883    sersic       0.200        1.5640000       80.0840000        0.4639000   comment 
       6422       53.0619006      -27.8510455        4.3156759    sersic       5.090        4.2130000       72.5720000        0.7110000   comment 
       6423       53.0707710      -27.8506713        9.9292389    sersic       0.658        2.6980000       -4.9240000        0.3225000   comment 
       6429       53.0934763      -27.8499785        2.7292175    sersic       2.492        2.2430000      -84.3080000        0.6084000   comment 
       6430       53.0934546      -27.8497733        0.5489792    sersic       8.000        0.5220000       54.9730000        0.0384000   comment 
       6431       53.0610926      -27.8512096       14.3696964    sersic       4.343        1.5810000      -87.1970000        0.2759000   comment 
       6432       53.1284174      -27.8504141        6.8770664    sersic       1.507        4.0130000       -6.5310000        0.5897000   comment 
       6433       53.1576359      -27.8499125        1.8189618    sersic       0.912        2.7870000       67.1150000        0.3964000   comment 
       6434       53.1851531      -27.8507192       22.1265435    sersic       2.360       17.8110000       63.2420000        0.5969000   comment 
       6435       53.0932470      -27.8501839        2.8607601    sersic       0.200        1.9960000       48.7920000        0.0661000   comment 
       6438       53.0880865      -27.8506429       35.6487366    sersic       1.151        7.0450000      -82.0330000        0.2974000   comment 
       6439       53.1142354      -27.8502816        4.0461755    sersic       1.861        3.3180000       -1.0240000        0.4684000   comment 
       6440       53.1313075      -27.8496309        0.3121754    sersic       1.511        1.9970000       40.9340000        0.0332000   comment 
       6441       53.1151390      -27.8499088        2.9349884     point       4.713        0.5690000      -31.1380000        0.5033000   comment 
       6443       53.1775041      -27.8496157        0.6057386    sersic       0.594        0.6890000      -26.8150000        0.4510000   comment 
       6444       53.1597370      -27.8502399        1.3720510    sersic       2.294       18.4000000       64.3610000        0.2473000   comment 
       6445       53.1040779      -27.8495690        0.6753916    sersic       6.751       49.9720000      -51.1440000        0.4237000   comment 
       6446       53.0577031      -27.8495628        0.9260305    sersic       2.558        1.2860000       27.9630000        0.7101000   comment 
       6447       53.0818260      -27.8495378        0.3143747    sersic       1.876        1.5400000       47.0450000        0.0500000   comment 
       6449       53.1380968      -27.8495405        0.6011581    sersic       3.276        1.8160000       29.2280000        0.1836000   comment 
       6451       53.0869871      -27.8495328        0.6201994    sersic       3.352        3.2790000      -19.8150000        0.0681000   comment 
       6452       53.1502881      -27.8495130        0.5654071    sersic       0.220        0.9830000       88.8280000        0.7846000   comment 
       6453       53.0979295      -27.8494963        0.4110399    sersic       8.000        5.8720000       73.7610000        0.2436000   comment 
       6454       53.1279981      -27.8495034        0.2492296    sersic       0.303        0.9690000      -50.2150000        0.5874000   comment 
       6455       53.1660933      -27.8497808        3.5065576    sersic       2.712        0.7990000       26.1570000        0.8720000   comment 
       6456       53.1645291      -27.8496971        1.7230213    sersic       1.651        1.6080000       22.0460000        0.5058000   comment 
       6457       53.1448633      -27.8496427        1.0401660    sersic       1.304        2.5450000       58.1930000        0.3351000   comment 
       6459       53.1100430      -27.8497433        1.6304457    sersic       0.774        1.7960000       42.8070000        0.2315000   comment 
       6460       53.1063638      -27.8494835        1.0690546    sersic       5.770        0.1640000       86.2410000        0.0393000   comment 
       6461       53.1928142      -27.8493802        1.9442914    sersic       1.021        1.7760000      -69.0760000        0.3869000   comment 
       6462       53.0772501      -27.8494019        0.5534842    sersic       0.200        2.9750000       48.1490000        0.2465000   comment 
       6463       53.0887672      -27.8504373        9.4424109    sersic       2.077        3.4720000       28.4930000        0.7787000   comment 
       6466       53.0716520      -27.8495407        2.5445201    sersic       0.517        0.7020000      -53.5540000        0.7401000   comment 
       6467       53.1338885      -27.8515402       42.1306309    sersic       0.594        6.5650000       25.5560000        0.2863000   comment 
       6468       53.1760078      -27.8495515        2.4351627    sersic       8.000       16.5610000        9.1600000        0.3902000   comment 
       6469       53.0691882      -27.8494186        0.2940087    sersic       3.033        4.0300000       60.5520000        0.5130000   comment 
       6470       53.1159679      -27.8493303        0.7326929    sersic       0.200        4.2880000       24.2520000        0.2967000   comment 
       6471       53.0987786      -27.8492884        0.7571097    sersic       1.752        0.7940000      -28.0570000        0.0597000   comment 
       6473       53.1299524      -27.8492804        0.8722586    sersic       1.469        0.7770000       50.8340000        0.6859000   comment 
       6475       53.1278402      -27.8525264      883.7804853     point       0.280        0.3820000      -79.2940000        0.7452000   comment 
       6476       53.0959580      -27.8493808        1.1735577    sersic       0.487        2.9910000       60.6750000        0.2676000   comment 
