x,y,mag,err,inputmag,Count,Crowding,Roundness,SNR,Sharpness
2626.3,3454.99,24.364,0.034,24.3917978218,1.8e-10,0.002,0.2,31.9,-0.009
2067.84,11.07,25.613,0.1,25.6158158385,5.68e-11,0.12,1.351,10.8,0.009
3366.38,2840.13,26.853,0.303,99.99,1.82e-11,0.08,1.844,3.6,0.211
3556.98,679.92,25.236,0.072,21.6151456233,8.05e-11,0.064,0.619,15.1,0.006
3978.6,1315.03,26.173,0.164,26.2873382353,3.39e-11,0.046,0.137,6.6,-0.026
1284.21,977.85,26.803,0.293,27.6577593302,1.9e-11,0.048,-0.568,3.7,0.155
3624.3,2832.81,26.54,0.229,27.258677679,2.42e-11,0.12,2.129,4.7,0.091
2815.74,3911.01,26.478,0.217,26.5984448058,2.56e-11,0.168,0.227,5.0,-0.269
2118.8,3491.75,24.242,0.031,25.9701475734,2.01e-10,0.007,0.055,35.5,-0.052
2730.97,3909.62,25.629,0.101,25.6021348917,5.6e-11,0.038,-0.428,10.7,0.071
2622.63,1682.09,24.828,0.05,24.8585981295,1.17e-10,0.036,0.187,21.7,0.005
3927.37,1111.79,26.484,0.217,26.9396383637,2.55e-11,0.209,-0.036,5.0,-0.039
3581.87,2190.65,26.68,0.258,26.667615497,2.13e-11,0.04,-0.301,4.2,-0.01
3813.54,3548.98,26.905,0.318,26.8263261526,1.73e-11,0.055,2.458,3.4,0.219
2427.45,3244.26,26.32,0.185,26.1389430907,2.97e-11,0.054,-0.01,5.9,0.081
968.57,1575.8,25.121,0.065,25.143281981,8.95e-11,0.009,0.264,16.8,-0.006
1558.36,3827.52,25.528,0.091,25.3504435732,6.15e-11,0.062,-0.397,11.9,0.055
1040.6,1297.59,26.189,0.165,26.1043308991,3.35e-11,0.083,0.655,6.6,0.013
3488.51,3028.03,26.01,0.141,26.2479933948,3.95e-11,0.042,0.058,7.7,0.1
2875.71,2714.04,26.373,0.197,26.6943665075,2.82e-11,0.069,-0.046,5.5,0.109
3718.12,3353.23,25.796,0.117,25.5730952901,4.81e-11,0.004,0.268,9.3,-0.035
3165.14,3923.19,26.64,0.252,26.9256144141,2.21e-11,0.132,-0.822,4.3,0.119
2521.15,2525.05,22.653,0.062,99.99,8.68e-10,0.068,0.499,17.4,0.682
2024.59,59.94,26.537,0.228,99.99,2.43e-11,0.008,-0.015,4.8,0.11
2588.01,3168.78,26.869,0.312,26.87769417,1.79e-11,0.133,0.537,3.5,0.256
1705.38,3536.36,26.385,0.196,26.5412685781,2.79e-11,0.084,-1.363,5.5,0.044
4009.68,3272.91,26.031,0.144,25.9173931298,3.87e-11,0.043,0.272,7.6,-0.014
755.92,1588.75,26.705,0.266,27.9259857899,2.08e-11,0.023,0.489,4.1,0.112
1249.28,459.1,25.785,0.116,25.8511541362,4.85e-11,0.147,-0.025,9.4,-0.096
3056.78,1893.92,26.284,0.183,26.5921210724,3.06e-11,0.075,0.444,5.9,-0.109
2796.18,2593.65,26.768,0.281,26.7139093544,1.96e-11,0.076,2.202,3.9,0.022
2685.44,2929.02,26.238,0.174,26.2962815528,3.2e-11,0.102,1.278,6.2,-0.017
2744.16,3838.32,26.863,0.307,26.9177286534,1.8e-11,0.012,-0.52,3.5,0.312
3763.14,1185.04,26.533,0.23,27.1767890986,2.44e-11,0.017,-0.143,4.7,-0.111
2007.07,1982.76,26.454,0.212,27.2858289196,2.62e-11,0.004,0.262,5.1,-0.245
1185.77,3807.98,26.62,0.248,27.1946264813,2.25e-11,0.101,0.45,4.4,-0.086
1916.78,1749.72,24.956,0.056,24.9709381639,1.04e-10,0.034,0.186,19.4,-0.006
943.3,2869.91,26.467,0.213,27.1679682395,2.59e-11,0.083,1.507,5.1,-0.017
2902.85,484.64,26.434,0.207,26.6077920365,2.67e-11,0.118,-0.423,5.2,-0.089
1180.06,2177.96,26.163,0.165,26.1182099939,3.42e-11,0.044,0.318,6.6,-0.016
2309.32,3678.3,26.594,0.237,27.2585185204,2.3e-11,0.014,0.693,4.6,0.112
41.18,2497.38,25.788,0.116,25.6505166191,4.84e-11,0.024,0.734,9.3,0.062
3418.71,2889.3,25.287,0.074,25.1912986417,7.68e-11,0.002,0.096,14.7,0.104
2265.44,1052.61,26.393,0.197,26.9814541213,2.77e-11,0.014,0.29,5.5,-0.039
3562.76,2885.4,26.324,0.187,26.5194648051,2.95e-11,0.064,0.811,5.8,-0.016
2026.68,3501.81,25.999,0.14,25.5627371641,3.98e-11,0.036,-0.193,7.8,-0.087
3247.1,3663.44,25.861,0.123,26.0847451671,4.53e-11,0.018,1.514,8.8,-0.017
327.44,2088.08,26.656,0.253,29.1509537121,2.18e-11,0.013,0.64,4.3,0.125
2317.88,3321.24,25.23,0.071,24.513137674,8.09e-11,0.069,0.132,15.3,0.02
2195.2,3998.96,26.769,0.284,99.99,1.96e-11,0.019,0.125,3.8,0.027
2578.52,3310.36,26.637,0.245,26.8164484506,2.21e-11,0.18,0.648,4.4,-0.004
2920.56,849.25,24.83,0.05,20.5601777688,1.17e-10,0.011,0.212,21.7,-0.017
3912.2,1110.86,26.778,0.286,26.9087999381,1.94e-11,0.09,-1.381,3.8,0.11
3444.13,3005.37,26.341,0.19,26.8259724897,2.91e-11,0.035,-0.068,5.7,-0.04
223.2,2408.25,26.329,0.19,26.1850939994,2.94e-11,0.247,0.077,5.7,-0.002
2128.74,2316.55,25.43,0.084,25.5896336726,6.73e-11,0.06,0.834,12.9,-0.03
1327.41,4047.66,25.727,0.109,26.288246119,5.12e-11,0.008,-0.053,10.0,-0.039
3453.26,958.49,25.547,0.093,25.6714970549,6.04e-11,0.037,1.064,11.6,0.029
634.07,3640.84,26.016,0.144,25.9824342819,3.92e-11,0.08,2.364,7.5,0.076
173.16,2278.58,25.694,0.107,24.6817853689,5.27e-11,0.046,0.258,10.2,-0.098
2874.28,3334.12,26.393,0.2,26.8167797376,2.77e-11,0.047,1.083,5.4,-0.067
1651.7,3038.85,26.757,0.277,26.7158451036,1.98e-11,0.131,1.023,3.9,0.027
2691.86,2805.45,26.048,0.146,27.0649793787,3.81e-11,0.146,1.299,7.5,-0.194
3397.16,2816.59,26.716,0.267,27.1633309874,2.06e-11,0.104,0.441,4.1,-0.036
2688.4,3814.75,26.154,0.161,26.0986266715,3.46e-11,0.04,0.398,6.7,-0.058
3592.63,2496.2,24.21,0.03,24.1963067755,2.07e-10,0.003,0.184,36.2,0.04
3027.64,1871.72,25.182,0.068,26.3477952212,8.45e-11,0.001,0.597,16.0,-0.015
2882.98,2339.73,26.842,0.302,99.99,1.83e-11,0.031,-0.689,3.6,0.141
1127.81,679.82,26.393,0.201,26.5749851251,2.77e-11,0.019,1.062,5.4,-0.011
3064.21,2815.63,26.563,0.233,26.3752183275,2.37e-11,0.034,1.328,4.7,0.109
2945.64,2757.74,26.121,0.156,26.2119124046,3.56e-11,0.006,0.159,7.0,0.099
1220.85,3286.17,26.28,0.182,26.3732414052,3.08e-11,0.01,0.1,6.0,0.071
3462.63,3893.71,26.645,0.248,27.0170416054,2.2e-11,0.02,-0.107,4.4,-0.069
1657.17,3973.18,25.738,0.112,21.7260078947,5.07e-11,0.054,-0.07,9.7,0.01
908.09,2247.26,26.453,0.211,26.9945713092,2.62e-11,0.038,0.809,5.1,-0.232
1646.87,3381.95,25.682,0.107,25.5948065748,5.34e-11,0.043,0.692,10.1,0.099
2280.08,84.8,26.681,0.261,26.3141855248,2.13e-11,0.019,-0.461,4.2,-0.06
1766.5,3091.17,26.46,0.211,26.6058610227,2.61e-11,0.013,0.555,5.1,0.249
2632.91,962.99,26.915,0.326,18.8593725777,1.71e-11,0.176,-0.035,3.3,0.254
3469.76,2029.45,26.544,0.227,26.8535678299,2.41e-11,0.033,0.557,4.8,0.162
3108.27,3182.23,25.907,0.129,23.7053591482,4.34e-11,0.038,-0.19,8.4,0.052
2485.07,1365.23,25.914,0.13,25.9385606978,4.31e-11,0.027,0.029,8.3,-0.093
269.33,3492.85,26.2,0.168,26.1997033316,3.31e-11,0.012,0.05,6.5,-0.103
2293.14,978.39,25.838,0.122,26.2521476368,4.62e-11,0.013,-0.198,8.9,0.047
2422.16,664.57,25.972,0.137,25.9779602563,4.08e-11,0.025,0.199,7.9,0.029
2264.84,3736.71,26.768,0.281,26.648835372,1.96e-11,0.313,0.604,3.9,0.174
3088.67,379.58,24.878,0.052,24.7936681066,1.12e-10,0.017,0.081,20.9,-0.026
1951.52,2079.72,26.79,0.284,26.5691962676,1.92e-11,0.141,3.496,3.8,0.116
1782.35,1161.87,26.685,0.261,26.7490254402,2.12e-11,0.259,-1.817,4.2,0.007
3151.79,707.77,25.885,0.127,25.7463753332,4.43e-11,0.014,0.187,8.5,0.025
3628.45,2074.76,26.667,0.255,26.5438288238,2.15e-11,0.153,0.694,4.3,0.133
628.83,3685.28,25.892,0.127,25.736556475,4.4e-11,0.016,0.045,8.5,0.0
3068.97,2330.3,26.527,0.225,99.99,2.45e-11,0.108,0.396,4.8,-0.174
3251.5,2608.21,26.77,0.279,27.2725375906,1.96e-11,0.084,-0.04,3.9,0.254
4013.05,2497.63,26.599,0.242,26.4577212781,2.29e-11,0.048,1.077,4.5,0.149
1718.46,1738.58,26.343,0.189,26.7550075089,2.9e-11,0.006,-1.654,5.7,0.084
1698.67,2478.84,26.323,0.187,29.3140615096,2.96e-11,0.023,-0.44,5.8,0.099
3909.89,3349.95,26.82,0.298,24.7537380501,1.87e-11,0.265,1.696,3.6,0.117
3054.97,998.42,25.245,0.072,26.8837259653,7.98e-11,0.046,0.639,15.0,0.042
2362.23,928.03,25.675,0.106,25.6994226471,5.37e-11,0.074,0.886,10.2,0.024
3810.46,2413.61,25.633,0.1,25.9644650783,5.58e-11,0.017,0.26,10.9,-0.078
1852.59,2627.31,26.236,0.172,26.4205689366,3.2e-11,0.082,3.044,6.3,-0.113
3070.0,149.36,25.344,0.141,25.9507454447,7.28e-11,0.107,1.951,7.7,0.009
3948.62,2610.2,26.748,0.275,26.7996552825,2e-11,0.016,1.73,3.9,0.025
2445.11,2812.88,26.48,0.218,26.6381759904,2.56e-11,0.009,1.736,5.0,0.017
1548.98,3398.04,24.539,0.09,24.3264801259,1.53e-10,0.032,0.059,12.1,-0.099
250.34,1980.94,25.662,0.104,99.99,5.44e-11,0.023,0.424,10.4,0.023
2730.44,3117.31,25.261,0.072,25.2867779759,7.86e-11,0.028,-0.072,15.0,0.023
3186.89,2029.27,25.663,0.104,25.7062797384,5.43e-11,0.006,0.148,10.5,-0.052
776.83,120.02,26.329,0.191,26.4560336207,2.94e-11,0.019,0.187,5.7,-0.058
2243.65,912.55,25.89,0.126,25.924466075,4.4e-11,0.028,0.83,8.6,-0.037
3749.65,2787.1,26.418,0.204,26.9408811835,2.71e-11,0.129,0.139,5.3,-0.116
3167.38,2520.7,25.848,0.122,25.958798354,4.58e-11,0.007,0.714,8.9,0.047
1658.43,2224.56,26.087,0.15,26.362243146,3.68e-11,0.05,0.318,7.2,-0.053
3825.35,1197.75,24.993,0.058,23.1601659076,1.01e-10,0.031,0.016,18.8,-0.046
499.02,3089.24,25.438,0.086,24.9591715871,6.68e-11,0.01,0.044,12.6,0.015
3080.84,1215.76,25.011,0.059,25.2554111037,9.9e-11,0.02,0.322,18.5,-0.042
2567.13,3413.24,24.235,0.03,19.9906533993,2.02e-10,0.003,0.215,35.8,-0.068
3264.8,1265.87,25.929,0.133,22.7379097393,4.25e-11,0.048,0.883,8.2,-0.038
3346.99,2946.58,26.044,0.146,26.1738332618,3.82e-11,0.069,1.142,7.4,0.044
3375.39,2636.4,26.611,0.241,26.7459300913,2.27e-11,0.081,1.281,4.5,0.051
2087.39,3098.0,25.224,0.071,25.252963116,8.13e-11,0.003,-0.049,15.3,-0.02
3291.66,3659.82,26.554,0.231,26.9333618848,2.39e-11,0.04,1.883,4.7,-0.06
2390.81,2119.3,25.171,0.067,25.3371564063,8.54e-11,0.055,0.716,16.3,-0.626
3526.34,1772.43,25.469,0.087,27.9834912936,6.49e-11,0.02,0.793,12.5,0.046
3371.37,2585.47,26.532,0.223,26.4423896582,2.44e-11,0.093,0.104,4.9,-0.066
2666.86,2995.13,26.553,0.232,26.6681477882,2.39e-11,0.066,0.128,4.7,-0.047
202.76,750.0,25.278,0.074,28.0375223927,7.74e-11,0.02,0.389,14.6,-0.054
2219.0,2332.87,26.895,0.321,27.193082666,1.75e-11,0.059,-0.366,3.4,0.294
3137.59,1243.95,26.459,0.212,26.9561647923,2.61e-11,0.022,0.309,5.1,-0.017
2908.75,1537.42,26.411,0.201,26.4954085858,2.73e-11,0.108,-0.468,5.4,-0.0
2961.54,1454.32,25.208,0.069,26.0077617393,8.25e-11,0.009,1.474,15.7,0.043
810.07,3811.06,26.578,0.239,27.2974084484,2.34e-11,0.072,0.273,4.5,-0.078
298.99,1107.79,24.48,0.038,24.4346365115,1.61e-10,0.013,0.003,28.9,0.002
1713.39,2466.8,26.825,0.295,99.99,1.86e-11,0.059,-0.465,3.7,0.092
35.85,1498.72,26.298,0.182,99.99,3.03e-11,0.055,0.015,6.0,-0.406
1934.84,2367.64,26.51,0.222,27.0678317146,2.49e-11,0.073,0.014,4.9,-0.056
3956.88,3055.38,24.524,0.039,24.7708709456,1.55e-10,0.007,-0.069,28.1,0.011
2038.11,3031.5,25.732,0.109,25.7618364766,5.09e-11,0.008,0.799,9.9,-0.03
879.5,2639.56,25.363,0.078,25.3405586542,7.16e-11,0.018,0.127,13.9,0.011
615.6,613.46,25.108,0.063,25.2303510702,9.06e-11,0.018,0.03,17.2,-0.03
3960.82,3670.42,26.553,0.23,27.0117131402,2.39e-11,0.058,1.51,4.7,0.038
14.2,3831.4,26.716,0.268,27.320728424,2.06e-11,0.016,0.579,4.1,-0.019
3149.03,504.11,26.89,0.318,99.99,1.75e-11,0.133,1.517,3.4,0.21
2904.1,3877.85,24.855,0.052,25.811305367,1.14e-10,0.007,0.266,21.1,-0.005
3185.09,3272.54,24.976,0.057,24.8754029732,1.02e-10,0.048,0.323,19.1,0.005
3526.91,48.98,26.447,0.213,99.99,2.64e-11,0.179,0.813,5.1,-0.159
148.49,2740.87,26.422,0.204,26.7764755543,2.7e-11,0.013,-0.05,5.3,-0.068
2752.69,2928.27,26.465,0.211,26.6339510237,2.6e-11,0.039,-0.387,5.1,0.058
275.03,954.35,26.6,0.241,26.6267879014,2.29e-11,0.024,1.455,4.5,0.036
3334.84,1295.41,26.734,0.272,27.5154212357,2.03e-11,0.049,1.605,4.0,0.083
1545.31,3908.22,25.475,0.088,25.4707298299,6.46e-11,0.062,0.379,12.3,-0.081
2863.23,2688.6,26.716,0.267,27.219202839,2.06e-11,0.069,2.151,4.1,0.043
1050.05,3910.78,26.098,0.155,25.9309660974,3.64e-11,0.131,1.216,7.0,0.029
1102.39,4002.48,26.685,0.257,99.99,2.12e-11,0.07,-0.572,4.2,0.09
3350.88,1867.57,26.512,0.221,26.6493457001,2.48e-11,0.031,0.135,4.9,-0.219
650.61,2970.52,25.706,0.107,25.8938603272,5.22e-11,0.049,1.0,10.1,0.103
3991.68,1772.72,25.579,0.096,25.4850472809,5.87e-11,0.042,1.074,11.3,-0.035
276.72,2563.0,26.814,0.294,99.99,1.88e-11,0.03,4.104,3.7,0.112
1628.03,923.71,26.407,0.203,26.619241968,2.74e-11,0.05,0.272,5.4,-0.155
2175.78,3481.93,26.576,0.238,99.99,2.34e-11,0.162,-0.122,4.6,-0.114
530.36,4070.8,24.346,0.034,20.8704518281,1.83e-10,0.01,0.166,32.2,0.027
2816.89,1512.61,26.291,0.182,26.2582009078,3.05e-11,0.001,-0.661,6.0,0.042
2844.85,1254.02,25.401,0.083,25.3333732092,6.91e-11,0.014,0.127,13.0,0.021
825.37,3698.03,26.874,0.311,27.5532078996,1.78e-11,0.184,0.764,3.5,0.134
2218.19,1913.91,26.601,0.244,26.493531686,2.29e-11,0.132,2.671,4.5,0.0
2592.07,1729.16,26.659,0.257,26.7869537206,2.17e-11,0.062,0.257,4.2,0.003
1677.04,2702.63,26.68,0.26,99.99,2.13e-11,0.047,1.407,4.2,0.05
573.63,265.37,25.682,0.105,25.7835770743,5.34e-11,0.012,0.597,10.3,0.085
2354.94,2330.8,26.825,0.299,26.9117965308,1.86e-11,0.165,2.983,3.6,0.131
634.32,3814.85,24.909,0.054,26.4814627509,1.09e-10,0.004,0.442,20.2,-0.013
1397.31,1234.05,26.122,0.156,26.2025501366,3.56e-11,0.039,0.314,6.9,-0.119
528.52,3664.75,26.308,0.183,26.6215715505,3e-11,0.054,0.018,5.9,0.03
265.65,3709.54,26.164,0.16,26.309604105,3.42e-11,0.003,0.755,6.8,0.021
950.89,2328.69,26.753,0.276,99.99,1.99e-11,0.009,0.915,3.9,0.055
3043.58,3019.78,26.393,0.199,26.4905355057,2.77e-11,0.087,0.133,5.5,-0.014
2235.19,1158.23,25.7,0.108,27.1441946238,5.25e-11,0.034,0.558,10.1,0.014
2328.33,2624.1,25.061,0.061,25.15494483,9.46e-11,0.025,0.42,17.8,-0.059
3287.33,3400.53,25.976,0.136,25.8261888879,4.07e-11,0.051,0.607,8.0,0.139
3159.1,2946.68,26.703,0.264,27.0786385101,2.08e-11,0.357,0.71,4.1,0.189
2078.86,260.1,25.757,0.113,26.0569473411,4.98e-11,0.003,0.413,9.6,0.034
2224.82,1284.07,26.644,0.253,27.1239733151,2.2e-11,0.025,1.054,4.3,0.067
1108.95,2277.28,26.822,0.297,26.8539405392,1.87e-11,0.326,4.173,3.7,0.11
3135.09,135.82,26.797,0.291,26.9747174642,1.91e-11,0.009,0.535,3.7,0.143
2577.15,2233.07,26.461,0.215,26.8598108368,2.6e-11,0.099,0.157,5.1,-0.102
3887.2,2429.64,25.186,0.068,26.659028181,8.43e-11,0.037,-0.047,16.0,-0.034
3248.93,912.96,26.446,0.213,99.99,2.64e-11,0.126,0.581,5.1,-0.097
3977.54,3097.32,26.141,0.157,26.1903747625,3.5e-11,0.039,0.209,6.9,-0.015
3011.24,2122.38,26.244,0.174,26.9516950243,3.18e-11,0.074,0.371,6.2,0.036
547.02,1359.09,26.055,0.149,26.1616736401,3.79e-11,0.014,-0.239,7.3,0.017
2617.85,2685.92,25.881,0.272,26.8422005679,4.44e-11,0.035,2.392,4.0,0.056
989.96,2158.09,25.563,0.096,25.6459184487,5.95e-11,0.018,0.699,11.3,-0.072
3845.76,1381.99,26.785,0.288,26.7368518416,1.93e-11,0.022,0.798,3.8,0.081
555.31,1658.97,26.518,0.224,26.8620663337,2.47e-11,0.034,0.308,4.8,-0.164
2909.08,1440.07,26.657,0.256,99.99,2.17e-11,0.035,0.188,4.2,-0.107
2516.0,738.7,26.885,0.313,27.7645018855,1.76e-11,0.135,-0.968,3.5,0.182
2571.18,340.76,24.976,0.057,18.206812016,1.02e-10,0.006,0.372,18.9,-0.016
456.88,3184.87,25.413,0.084,25.4432650785,6.83e-11,0.007,0.286,12.9,0.029
3099.89,3542.78,24.238,0.031,24.1722798134,2.02e-10,0.006,0.095,35.3,0.04
2455.29,3481.12,26.551,0.23,26.8592945153,2.4e-11,0.071,0.243,4.7,-0.066
1304.56,706.6,25.514,0.091,25.6569873843,6.23e-11,0.018,0.755,12.0,0.061
2383.63,1715.34,25.235,0.071,25.8427131294,8.05e-11,0.084,0.627,15.3,-0.04
2865.01,2756.45,26.447,0.209,26.6848065232,2.64e-11,0.007,0.131,5.2,-0.126
1831.3,1890.04,26.668,0.257,27.1752688131,2.15e-11,0.017,0.661,4.2,0.098
3472.14,2967.97,25.468,0.088,25.3953323361,6.5e-11,0.11,0.237,12.3,-0.072
1215.41,447.5,25.079,0.062,24.9937657642,9.3e-11,0.001,0.302,17.6,0.06
1596.47,3024.46,25.925,0.129,25.963490538,4.27e-11,0.108,0.27,8.4,-0.018
3067.51,1707.02,26.846,0.301,27.0204339464,1.83e-11,0.069,1.158,3.6,0.228
391.94,780.63,25.452,0.086,21.8782505634,6.59e-11,0.004,0.021,12.6,0.009
3999.27,2185.52,25.525,0.091,25.5538674962,6.17e-11,0.039,-0.104,11.9,0.035
2929.74,1436.13,26.499,0.22,26.8973903822,2.51e-11,0.02,0.723,4.9,0.06
2719.19,3028.58,24.412,0.035,23.1677720618,1.72e-10,0.015,0.136,30.7,-0.032
1553.61,2615.19,26.737,0.272,27.0887138471,2.02e-11,0.077,0.88,4.0,-0.014
2298.07,3192.92,25.696,0.245,26.9950497444,5.27e-11,0.008,-0.348,4.4,-0.076
2808.43,2076.17,25.481,0.088,25.4282638141,6.42e-11,0.015,0.107,12.3,-0.009
1980.12,2960.94,26.683,0.263,26.863706169,2.12e-11,0.059,2.208,4.1,-0.004
2836.3,3904.2,25.264,0.073,25.1342905393,7.84e-11,0.015,0.314,14.9,0.041
3194.26,2860.78,25.689,0.107,25.6027630241,5.3e-11,0.007,-0.332,10.2,0.088
447.52,1550.72,25.716,0.107,25.6694261987,5.17e-11,0.007,0.439,10.1,-0.003
1687.78,2307.31,24.504,0.038,24.451591347,1.58e-10,0.019,-0.095,28.6,-0.013
110.64,2727.35,26.145,0.158,26.8712513384,3.48e-11,0.113,0.433,6.9,-0.151
1541.55,2767.7,25.883,0.125,25.7004935793,4.43e-11,0.073,0.081,8.7,0.005
1351.8,1347.52,26.701,0.261,99.99,2.09e-11,0.044,0.626,4.2,-0.064
3003.66,8.22,25.448,0.086,25.8335555225,6.62e-11,0.011,1.051,12.6,0.052
1429.95,571.08,26.726,0.273,25.0701501066,2.04e-11,0.119,0.132,4.0,0.03
3625.16,3394.26,26.656,0.255,26.9846923968,2.17e-11,0.198,0.787,4.3,0.114
1007.7,1173.24,26.459,0.211,26.433391594,2.61e-11,0.105,0.835,5.1,-0.058
1295.03,3576.68,25.843,0.122,25.673079372,4.6e-11,0.076,-0.157,8.9,0.007
4.6,612.99,26.259,0.178,26.6990924217,3.14e-11,0.044,0.414,6.1,0.047
2174.63,1856.25,26.446,0.208,99.99,2.64e-11,0.176,0.281,5.2,-0.188
3063.03,2212.44,26.525,0.225,26.9455360075,2.45e-11,0.088,0.366,4.8,-0.056
3394.75,1497.18,26.653,0.254,26.6743796286,2.18e-11,0.098,0.811,4.3,0.118
2759.92,3418.34,26.508,0.221,26.5087116537,2.49e-11,0.041,0.518,4.9,0.055
3200.08,260.81,26.669,0.26,26.7172595308,2.15e-11,0.032,0.557,4.2,0.074
2287.63,382.26,25.792,0.115,26.8239770391,4.82e-11,0.004,0.22,9.4,-0.565
2898.9,3899.0,24.619,0.042,25.7489248,1.42e-10,0.019,-0.138,25.7,0.005
86.48,1282.58,26.864,0.302,99.99,1.8e-11,0.034,0.003,3.6,0.121
1665.73,1536.63,25.153,0.066,28.4019183763,8.68e-11,0.037,-0.044,16.5,-0.082
2018.9,3424.39,26.554,0.231,26.8396079022,2.39e-11,0.032,0.478,4.7,0.002
2788.43,1600.34,26.615,0.241,27.0839665596,2.26e-11,0.018,0.578,4.5,-0.087
3571.72,2542.06,26.765,0.281,26.9092515287,1.97e-11,0.025,1.34,3.9,0.242
629.71,3863.54,25.527,0.091,25.4173839403,6.15e-11,0.043,0.112,11.9,0.032
79.71,3342.86,26.908,0.319,27.4287315458,1.73e-11,0.156,-0.888,3.4,0.201
1520.73,2331.48,26.808,0.287,99.99,1.89e-11,0.018,-0.332,3.8,0.1
2622.77,246.01,25.763,0.114,26.1337260563,4.95e-11,0.013,0.084,9.5,0.021
1209.42,2399.05,26.478,0.216,99.99,2.56e-11,0.181,0.335,5.0,-0.235
2180.95,2467.26,26.777,0.284,26.8866155107,1.95e-11,0.095,0.02,3.8,0.149
1634.77,1257.41,26.531,0.225,26.8865069145,2.44e-11,0.038,1.235,4.8,0.052
3437.82,224.05,26.761,0.282,99.99,1.98e-11,0.054,0.071,3.9,-0.019
3357.18,619.23,26.688,0.262,26.776940682,2.11e-11,0.042,-0.017,4.1,-0.062
2104.08,980.97,21.661,0.025,99.99,2.17e-09,0.0,0.54,42.8,-1.66
1022.91,397.26,26.37,0.196,26.4905712871,2.83e-11,0.074,0.364,5.6,0.103
3205.46,2617.05,26.78,0.284,26.7553095022,1.94e-11,0.111,-0.747,3.8,0.172
2488.03,3281.5,26.789,0.284,99.99,1.92e-11,0.032,-0.306,3.8,0.165
2482.22,4071.55,26.707,0.264,99.99,2.07e-11,0.009,0.463,4.1,0.088
2717.77,1379.95,26.654,0.256,27.7082416123,2.18e-11,0.115,0.205,4.2,0.032
1448.28,2246.42,25.656,0.102,26.3501494105,5.46e-11,0.009,-0.559,10.6,0.028
3537.19,3026.07,25.722,0.111,25.8181364508,5.14e-11,0.052,0.331,9.8,-0.018
3354.21,2390.48,24.595,0.041,24.5208779859,1.45e-10,0.013,0.109,26.4,0.005
2183.6,2184.22,24.888,0.053,24.8948149794,1.11e-10,0.003,0.601,20.5,-0.02
1672.21,2737.12,25.561,0.095,25.5704848919,5.97e-11,0.053,0.346,11.4,0.031
2548.63,3394.4,26.605,0.239,26.9945624746,2.28e-11,0.017,-0.348,4.5,-0.025
546.77,1872.29,26.771,0.28,99.99,1.96e-11,0.108,-1.092,3.9,0.167
3256.64,863.79,25.201,0.069,25.1477392305,8.31e-11,0.01,0.361,15.6,0.046
3883.64,1183.33,25.02,0.059,26.3532004349,9.81e-11,0.014,0.171,18.5,-0.01
2472.44,1881.3,24.771,0.047,22.5239980272,1.23e-10,0.002,0.094,22.9,0.007
3062.33,937.62,26.792,0.285,99.99,1.92e-11,0.076,3.78,3.8,0.212
192.32,3945.32,26.534,0.224,26.6390721493,2.43e-11,0.035,-1.521,4.8,0.211
1646.25,978.36,26.63,0.246,27.8595499183,2.23e-11,0.112,0.422,4.4,-0.063
3502.31,3073.11,25.573,0.096,25.6083262868,5.9e-11,0.012,0.71,11.3,0.057
616.33,101.01,25.228,0.071,23.1742715823,8.11e-11,0.008,0.524,15.3,0.048
3268.09,2371.83,26.166,0.165,25.9861692754,3.42e-11,0.004,1.182,6.6,0.002
1182.21,116.78,26.846,0.304,99.99,1.83e-11,0.029,0.818,3.6,0.202
859.3,2306.01,26.731,0.272,26.9392220055,2.03e-11,0.013,-0.61,4.0,0.109
1805.53,2207.7,26.779,0.279,26.8634106824,1.94e-11,0.016,0.467,3.9,0.236
163.82,3679.46,26.535,0.225,26.9071084275,2.43e-11,0.004,0.183,4.8,-0.275
158.89,620.06,26.766,0.283,99.99,1.97e-11,0.031,-0.531,3.8,0.048
3530.85,2806.0,25.991,0.141,26.3132895991,4.01e-11,0.006,0.064,7.7,-0.018
2930.31,2.17,26.82,0.294,26.920311217,1.87e-11,0.156,2.231,3.7,0.08
3725.9,3573.54,26.727,0.269,26.9612415871,2.04e-11,0.016,0.058,4.0,0.159
2162.4,1795.5,15.897,0.0,15.8078776054,4.38e-07,0.0,0.004,4469.8,0.003
390.52,1002.22,26.651,0.249,27.1641710509,2.19e-11,0.007,-0.262,4.4,0.138
2326.23,3015.26,26.609,0.242,99.99,2.27e-11,0.049,0.049,4.5,0.011
3392.81,3856.68,26.358,0.194,26.129673927,2.86e-11,0.03,0.443,5.6,0.138
325.07,2763.03,24.873,0.052,24.9259562276,1.12e-10,0.004,0.019,20.7,-0.028
2686.1,1315.98,26.861,0.31,26.9802763412,1.8e-11,0.048,1.652,3.5,0.212
2165.16,2595.07,25.316,0.077,20.5402478818,7.48e-11,0.086,3.982,14.1,-0.037
3443.39,3539.94,26.179,0.165,26.0887479422,3.37e-11,0.059,0.139,6.6,0.012
3705.5,3123.8,26.3,0.182,26.658333387,3.02e-11,0.013,-0.339,6.0,-0.044
2436.83,1281.57,26.458,0.211,26.2421717354,2.61e-11,0.054,-0.296,5.1,-0.05
1249.76,2796.34,25.676,0.105,25.6014113848,5.36e-11,0.151,0.089,10.3,0.074
