         id               ra              dec      mag      type         n               re              phi            ratio     notes 
       6475       53.1278402      -27.8525264  19.5711     point     0.280            0.382          -79.294           0.7452   comment 
       6476       53.0959580      -27.8493808  25.9494    sersic     0.487            2.991           60.675           0.2676   comment 
       6477       53.1822431      -27.8499996  24.0447    sersic     2.187            6.279          -33.061           0.3018   comment 
       6482       53.0605615      -27.8512232  22.5456    sersic     0.991           10.887          -60.815           0.4266   comment 
       6484       53.1651979      -27.8492311  26.9017    sersic     0.524            1.829           68.452           0.8039   comment 
       6486       53.1705580      -27.8492385  25.9575    sersic     0.811            1.913          -69.416           0.4263   comment 
       6487       53.0593143      -27.8491021   27.219    sersic     0.693            1.099          -28.863           0.3484   comment 
       6491       53.1563573      -27.8491736  26.5296    sersic     1.318            1.137          -37.203           0.2670   comment 
       6492       53.1530175      -27.8491662  26.8148    sersic     1.160            1.333          -67.155           0.3911   comment 
       6493       53.1313044      -27.8490819   26.943    sersic     1.611            2.005          -69.847           0.1808   comment 
       6494       53.0899156      -27.8491965  26.4654    sersic     2.763            0.926          -30.242           0.6463   comment 
       6495       53.0722165      -27.8497650  24.0763    sersic     1.820            2.809          -47.006           0.5488   comment 
       6496       53.0717934      -27.8493262  26.2273    sersic     1.285            2.184           61.186           0.4886   comment 
       6497       53.1739783      -27.8502178  23.1223    sersic     3.014            2.193          -72.236           0.3697   comment 
       6498       53.1080342      -27.8490407  27.5893    sersic     4.711            0.216          -44.069           0.0512   comment 
       6500       53.1834289      -27.8490100  29.3285    sersic     2.542           11.606          -81.438           0.2235   comment 
       6502       53.0626480      -27.8493620  27.2592    sersic     4.150            5.212          -46.762           0.6100   comment 
       6503       53.1570308      -27.8490178  28.5154    sersic     0.499            0.881          -50.160           0.0671   comment 
       6504       53.1758211      -27.8492522  25.4871    sersic     0.545            4.646           57.868           0.2500   comment 
       6505       53.1511837      -27.8490829  26.5542    sersic     0.897            0.708          -70.919           0.9627   comment 
       6506       53.1823620      -27.8518527  21.2468     point     0.795            0.395           51.145           0.7942   comment 
       6507       53.0996274      -27.8489781   27.983    sersic     3.252            1.954          -70.333           0.5198   comment 
       6508       53.0964038      -27.8492360  25.5801    sersic     0.800            1.752           80.580           0.2555   comment 
       6511       53.0782461      -27.8489212  27.9629    sersic     4.944            1.672           31.255           0.0529   comment 
       6512       53.0922085      -27.8505278  23.5191    sersic     3.240            1.964          -71.128           0.5271   comment 
       6515       53.1862840      -27.8489023  25.5553    sersic     0.347            2.286          -89.187           0.2070   comment 
       6516       53.1253731      -27.8489826  25.9051    sersic     1.178            0.558          -53.331           0.5636   comment 
       6517       53.1049939      -27.8500229  22.7751    sersic     0.754            3.457          -23.890           0.6938   comment 
       6519       53.1028925      -27.8489981  26.8256    sersic     3.476            1.202           53.205           0.2704   comment 
       6520       53.0662674      -27.8490554  25.1639    sersic     2.834            1.039           66.535           0.4585   comment 
       6522       53.1399825      -27.8488313  27.3833    sersic     1.942            0.599          -36.870           0.5931   comment 
       6523       53.1422059      -27.8488094  27.0776    sersic     1.848            1.104           63.403           0.6405   comment 
       6524       53.0856127      -27.8488154  26.8845    sersic     0.502            1.716          -54.944           0.5470   comment 
       6525       53.1410610      -27.8487986  32.2235    sersic     2.772            3.043           82.886           0.0003   comment 
